date,key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
2020-01-22,US_AL,0.0,0.0,,,0.0,0.0,,
2020-01-23,US_AL,0.0,0.0,,,0.0,0.0,,
2020-01-24,US_AL,0.0,0.0,,,0.0,0.0,,
2020-01-25,US_AL,0.0,0.0,,,0.0,0.0,,
2020-01-26,US_AL,0.0,0.0,,,0.0,0.0,,
2020-01-27,US_AL,0.0,0.0,,,0.0,0.0,,
2020-01-28,US_AL,0.0,0.0,,,0.0,0.0,,
2020-01-29,US_AL,0.0,0.0,,,0.0,0.0,,
2020-01-30,US_AL,0.0,0.0,,,0.0,0.0,,
2020-01-31,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-01,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-02,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-03,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-04,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-05,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-06,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-07,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-08,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-09,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-10,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-11,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-12,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-13,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-14,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-15,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-16,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-17,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-18,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-19,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-20,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-21,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-22,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-23,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-24,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-25,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-26,US_AL,0.0,0.0,,,0.0,0.0,,
2020-02-27,US_AL,0.0,1.0,,,0.0,1.0,,
2020-02-28,US_AL,0.0,0.0,,,0.0,1.0,,
2020-02-29,US_AL,0.0,0.0,,,0.0,1.0,,
2020-03-01,US_AL,0.0,0.0,,,0.0,1.0,,
2020-03-02,US_AL,0.0,0.0,,,0.0,1.0,,
2020-03-03,US_AL,0.0,0.0,,,0.0,1.0,,
2020-03-04,US_AL,0.0,0.0,,,0.0,1.0,,
2020-03-05,US_AL,0.0,0.0,,,0.0,1.0,,
2020-03-06,US_AL,0.0,0.0,,,0.0,1.0,,
2020-03-07,US_AL,0.0,0.0,,0.0,0.0,1.0,,0.0
2020-03-08,US_AL,0.0,0.0,,0.0,0.0,1.0,,0.0
2020-03-09,US_AL,0.0,0.0,,0.0,0.0,1.0,,0.0
2020-03-10,US_AL,0.0,0.0,,0.0,0.0,1.0,,0.0
2020-03-11,US_AL,0.0,0.0,,10.0,0.0,1.0,,10.0
2020-03-12,US_AL,0.0,0.0,,0.0,0.0,1.0,,10.0
2020-03-13,US_AL,1.0,0.0,,2.0,1.0,0.0,,12.0
2020-03-14,US_AL,5.0,0.0,,16.0,6.0,0.0,,28.0
2020-03-15,US_AL,6.0,0.0,,12.0,12.0,0.0,,40.0
2020-03-16,US_AL,16.0,0.0,,16.0,28.0,0.0,,56.0
2020-03-17,US_AL,8.0,0.0,,8.0,36.0,0.0,,64.0
2020-03-18,US_AL,10.0,0.0,,10.0,46.0,0.0,,74.0
2020-03-19,US_AL,22.0,0.0,,22.0,68.0,0.0,,96.0
2020-03-20,US_AL,13.0,0.0,,13.0,81.0,0.0,,109.0
2020-03-21,US_AL,43.0,0.0,,43.0,124.0,0.0,,152.0
2020-03-22,US_AL,14.0,0.0,,1450.0,138.0,0.0,,1602.0
2020-03-23,US_AL,29.0,0.0,,230.0,167.0,0.0,,1832.0
2020-03-24,US_AL,48.0,0.0,,489.0,215.0,0.0,,2321.0
2020-03-25,US_AL,68.0,0.0,,491.0,283.0,0.0,,2812.0
2020-03-26,US_AL,223.0,1.0,,1287.0,506.0,1.0,,4099.0
2020-03-27,US_AL,81.0,2.0,,672.0,587.0,3.0,,4771.0
2020-03-28,US_AL,109.0,0.0,,109.0,696.0,3.0,,4880.0
2020-03-29,US_AL,110.0,1.0,,110.0,806.0,4.0,,4990.0
2020-03-30,US_AL,53.0,2.0,,1563.0,859.0,6.0,,6553.0
2020-03-31,US_AL,122.0,7.0,,726.0,981.0,13.0,,7279.0
2020-04-01,US_AL,96.0,13.0,,495.0,1077.0,26.0,,7774.0
2020-04-02,US_AL,156.0,6.0,,962.0,1233.0,32.0,,8736.0
2020-04-03,US_AL,199.0,3.0,,883.0,1432.0,35.0,,9619.0
2020-04-04,US_AL,148.0,8.0,,1234.0,1580.0,43.0,,10853.0
2020-04-05,US_AL,216.0,2.0,,2225.0,1796.0,45.0,,13078.0
2020-04-06,US_AL,172.0,5.0,,1687.0,1968.0,50.0,,14765.0
2020-04-07,US_AL,151.0,6.0,,151.0,2119.0,56.0,,14916.0
2020-04-08,US_AL,250.0,10.0,,4206.0,2369.0,66.0,,19122.0
2020-04-09,US_AL,400.0,8.0,,1705.0,2769.0,74.0,,20827.0
2020-04-10,US_AL,199.0,6.0,,199.0,2968.0,80.0,,21026.0
2020-04-11,US_AL,223.0,11.0,,223.0,3191.0,91.0,,21249.0
2020-04-12,US_AL,334.0,2.0,,334.0,3525.0,93.0,,21583.0
2020-04-13,US_AL,209.0,6.0,,7599.0,3734.0,99.0,,29182.0
2020-04-14,US_AL,142.0,11.0,,3935.0,3876.0,110.0,,33117.0
2020-04-15,US_AL,237.0,11.0,,960.0,4113.0,121.0,,34077.0
2020-04-16,US_AL,232.0,12.0,,2314.0,4345.0,133.0,,36391.0
2020-04-17,US_AL,185.0,11.0,,1457.0,4530.0,144.0,,37848.0
2020-04-18,US_AL,125.0,2.0,,4690.0,4655.0,146.0,,42538.0
2020-04-19,US_AL,182.0,8.0,,3174.0,4837.0,154.0,,45712.0
2020-04-20,US_AL,188.0,13.0,,188.0,5025.0,167.0,,45900.0
2020-04-21,US_AL,206.0,10.0,,2626.0,5231.0,177.0,,48526.0
2020-04-22,US_AL,234.0,17.0,,234.0,5465.0,194.0,,48760.0
2020-04-23,US_AL,313.0,3.0,,3881.0,5778.0,197.0,,52641.0
2020-04-24,US_AL,54.0,0.0,,54.0,5832.0,197.0,,52695.0
2020-04-25,US_AL,305.0,15.0,,18649.0,6137.0,212.0,,71344.0
2020-04-26,US_AL,133.0,4.0,,2207.0,6270.0,216.0,,73551.0
2020-04-27,US_AL,229.0,6.0,,446.0,6499.0,222.0,,73997.0
2020-04-28,US_AL,188.0,20.0,,1830.0,6687.0,242.0,,75827.0
2020-04-29,US_AL,155.0,3.0,,4622.0,6842.0,245.0,,80449.0
2020-04-30,US_AL,177.0,24.0,,6747.0,7019.0,269.0,,87196.0
2020-05-01,US_AL,139.0,10.0,,4737.0,7158.0,279.0,,91933.0
2020-05-02,US_AL,276.0,9.0,,276.0,7434.0,288.0,,92209.0
2020-05-03,US_AL,291.0,2.0,,291.0,7725.0,290.0,,92500.0
2020-05-04,US_AL,300.0,6.0,,10617.0,8025.0,296.0,,103117.0
2020-05-05,US_AL,260.0,17.0,,3649.0,8285.0,313.0,,106766.0
2020-05-06,US_AL,296.0,27.0,,2750.0,8581.0,340.0,,109516.0
2020-05-07,US_AL,317.0,9.0,,5657.0,8898.0,349.0,,115173.0
2020-05-08,US_AL,323.0,26.0,,4941.0,9221.0,375.0,,120114.0
2020-05-09,US_AL,346.0,13.0,,5380.0,9567.0,388.0,,125494.0
2020-05-10,US_AL,210.0,5.0,,1927.0,9777.0,393.0,,127421.0
2020-05-11,US_AL,232.0,8.0,,2023.0,10009.0,401.0,,129444.0
2020-05-12,US_AL,301.0,28.0,,3774.0,10310.0,429.0,,133218.0
2020-05-13,US_AL,307.0,20.0,,0.0,10617.0,449.0,,133218.0
2020-05-14,US_AL,351.0,18.0,,3154.0,10968.0,467.0,,136372.0
2020-05-15,US_AL,248.0,9.0,,9691.0,11216.0,476.0,,146063.0
2020-05-16,US_AL,307.0,9.0,,7431.0,11523.0,485.0,,153494.0
2020-05-17,US_AL,248.0,3.0,,2856.0,11771.0,488.0,,156350.0
2020-05-18,US_AL,315.0,1.0,,773.0,12086.0,489.0,,157123.0
2020-05-19,US_AL,290.0,15.0,,443.0,12376.0,504.0,,157566.0
2020-05-20,US_AL,368.0,13.0,,6884.0,12744.0,517.0,,164450.0
2020-05-21,US_AL,375.0,12.0,,6289.0,13119.0,529.0,,170739.0
2020-05-22,US_AL,444.0,8.0,,7029.0,13563.0,537.0,7951.0,177768.0
2020-05-23,US_AL,375.0,9.0,0.0,4908.0,13938.0,546.0,7951.0,182676.0
2020-05-24,US_AL,389.0,5.0,0.0,3123.0,14327.0,551.0,7951.0,185799.0
2020-05-25,US_AL,403.0,11.0,0.0,4516.0,14730.0,562.0,7951.0,190315.0
2020-05-26,US_AL,666.0,13.0,0.0,3444.0,15396.0,575.0,7951.0,193759.0
2020-05-27,US_AL,447.0,6.0,0.0,2035.0,15843.0,581.0,7951.0,195794.0
2020-05-28,US_AL,467.0,9.0,1404.0,4687.0,16310.0,590.0,9355.0,200481.0
2020-05-29,US_AL,513.0,15.0,0.0,8402.0,16823.0,605.0,9355.0,208883.0
2020-05-30,US_AL,536.0,13.0,0.0,3318.0,17359.0,618.0,9355.0,212201.0
2020-05-31,US_AL,544.0,13.0,0.0,9106.0,17903.0,631.0,9355.0,221307.0
2020-06-01,US_AL,460.0,15.0,0.0,1928.0,18363.0,646.0,9355.0,223235.0
2020-06-02,US_AL,279.0,5.0,0.0,567.0,18642.0,651.0,9355.0,223802.0
2020-06-03,US_AL,209.0,2.0,2040.0,7495.0,18851.0,653.0,11395.0,231297.0
2020-06-04,US_AL,221.0,0.0,0.0,4002.0,19072.0,653.0,11395.0,235299.0
2020-06-05,US_AL,315.0,23.0,0.0,3860.0,19387.0,676.0,11395.0,239159.0
2020-06-06,US_AL,656.0,13.0,0.0,6151.0,20043.0,689.0,11395.0,245310.0
2020-06-07,US_AL,457.0,3.0,0.0,13922.0,20500.0,692.0,11395.0,259232.0
2020-06-08,US_AL,425.0,26.0,0.0,0.0,20925.0,718.0,11395.0,259232.0
2020-06-09,US_AL,497.0,11.0,0.0,8156.0,21422.0,729.0,11395.0,267388.0
2020-06-10,US_AL,567.0,15.0,2113.0,5306.0,21989.0,744.0,13508.0,272694.0
2020-06-11,US_AL,856.0,11.0,0.0,5761.0,22845.0,755.0,13508.0,278455.0
2020-06-12,US_AL,865.0,14.0,0.0,7553.0,23710.0,769.0,13508.0,286008.0
2020-06-13,US_AL,891.0,4.0,0.0,6864.0,24601.0,773.0,13508.0,292872.0
2020-06-14,US_AL,1014.0,0.0,0.0,4203.0,25615.0,773.0,13508.0,297075.0
2020-06-15,US_AL,657.0,1.0,0.0,5219.0,26272.0,774.0,13508.0,302294.0
2020-06-16,US_AL,640.0,11.0,0.0,2742.0,26912.0,785.0,13508.0,305036.0
2020-06-17,US_AL,400.0,5.0,2466.0,5289.0,27312.0,790.0,15974.0,310325.0
2020-06-18,US_AL,894.0,20.0,0.0,11799.0,28206.0,810.0,15974.0,322124.0
2020-06-19,US_AL,796.0,12.0,0.0,8782.0,29002.0,822.0,15974.0,330906.0
2020-06-20,US_AL,547.0,16.0,0.0,8194.0,29549.0,838.0,15974.0,339100.0
2020-06-21,US_AL,472.0,1.0,0.0,5155.0,30021.0,839.0,15974.0,344255.0
2020-06-22,US_AL,433.0,2.0,0.0,4432.0,30454.0,841.0,15974.0,348687.0
2020-06-23,US_AL,643.0,23.0,0.0,4924.0,31097.0,864.0,15974.0,353611.0
2020-06-24,US_AL,967.0,27.0,2892.0,4708.0,32064.0,891.0,18866.0,358319.0
2020-06-25,US_AL,1142.0,5.0,0.0,10686.0,33206.0,896.0,18866.0,369005.0
2020-06-26,US_AL,977.0,11.0,0.0,8852.0,34183.0,907.0,18866.0,377857.0
2020-06-27,US_AL,900.0,12.0,0.0,6169.0,35083.0,919.0,18866.0,384026.0
2020-06-28,US_AL,358.0,0.0,0.0,1777.0,35441.0,919.0,18866.0,385803.0
2020-06-29,US_AL,1734.0,10.0,0.0,6997.0,37175.0,929.0,18866.0,392800.0
2020-06-30,US_AL,870.0,21.0,0.0,13343.0,38045.0,950.0,18866.0,406143.0
2020-07-01,US_AL,917.0,22.0,0.0,7290.0,38962.0,972.0,18866.0,413433.0
2020-07-02,US_AL,1149.0,13.0,3216.0,5788.0,40111.0,985.0,22082.0,419221.0
2020-07-03,US_AL,1754.0,21.0,0.0,10907.0,41865.0,1006.0,22082.0,430128.0
2020-07-04,US_AL,997.0,1.0,0.0,11457.0,42862.0,1007.0,22082.0,441585.0
2020-07-05,US_AL,1091.0,0.0,0.0,7798.0,43953.0,1007.0,22082.0,449383.0
2020-07-06,US_AL,925.0,0.0,0.0,5209.0,44878.0,1007.0,22082.0,454592.0
2020-07-07,US_AL,907.0,26.0,0.0,6250.0,45785.0,1033.0,22082.0,460842.0
2020-07-08,US_AL,1177.0,25.0,0.0,6912.0,46962.0,1058.0,22082.0,467754.0
2020-07-09,US_AL,2212.0,10.0,3701.0,0.0,49174.0,1068.0,25783.0,467754.0
2020-07-10,US_AL,1334.0,36.0,0.0,23846.0,50508.0,1104.0,25783.0,491600.0
2020-07-11,US_AL,1439.0,10.0,0.0,9767.0,51947.0,1114.0,25783.0,501367.0
2020-07-12,US_AL,1640.0,7.0,0.0,9460.0,53587.0,1121.0,25783.0,510827.0
2020-07-13,US_AL,1958.0,3.0,0.0,8000.0,55545.0,1124.0,25783.0,518827.0
2020-07-14,US_AL,1710.0,40.0,0.0,9448.0,57255.0,1164.0,25783.0,528275.0
2020-07-15,US_AL,1812.0,47.0,3953.0,11932.0,59067.0,1211.0,29736.0,540207.0
2020-07-16,US_AL,2021.0,19.0,0.0,9972.0,61088.0,1230.0,29736.0,550179.0
2020-07-17,US_AL,2003.0,35.0,0.0,11956.0,63091.0,1265.0,29736.0,562135.0
2020-07-18,US_AL,2143.0,21.0,0.0,11306.0,65234.0,1286.0,29736.0,573441.0
2020-07-19,US_AL,1777.0,1.0,0.0,10946.0,67011.0,1287.0,29736.0,584387.0
2020-07-20,US_AL,1880.0,4.0,0.0,8221.0,68891.0,1291.0,29736.0,592608.0
2020-07-21,US_AL,1467.0,12.0,0.0,6490.0,70358.0,1303.0,29736.0,599098.0
2020-07-22,US_AL,1455.0,61.0,0.0,8990.0,71813.0,1364.0,29736.0,608088.0
2020-07-23,US_AL,2399.0,33.0,2774.0,9923.0,74212.0,1397.0,32510.0,618011.0
2020-07-24,US_AL,1793.0,41.0,0.0,9333.0,76005.0,1438.0,32510.0,627344.0
2020-07-25,US_AL,2125.0,18.0,0.0,12451.0,78130.0,1456.0,32510.0,639795.0
2020-07-26,US_AL,1164.0,17.0,0.0,7948.0,79294.0,1473.0,32510.0,647743.0
2020-07-27,US_AL,1821.0,18.0,0.0,8230.0,81115.0,1491.0,32510.0,655973.0
2020-07-28,US_AL,1251.0,0.0,0.0,7369.0,82366.0,1491.0,32510.0,663342.0
2020-07-29,US_AL,1416.0,47.0,0.0,2723.0,83782.0,1538.0,32510.0,666065.0
2020-07-30,US_AL,1980.0,27.0,2891.0,11776.0,85762.0,1565.0,35401.0,677841.0
2020-07-31,US_AL,1961.0,15.0,0.0,9181.0,87723.0,1580.0,35401.0,687022.0
2020-08-01,US_AL,1626.0,23.0,0.0,7780.0,89349.0,1603.0,35401.0,694802.0
2020-08-02,US_AL,2095.0,24.0,0.0,8635.0,91444.0,1627.0,35401.0,703437.0
2020-08-03,US_AL,1217.0,6.0,0.0,7880.0,92661.0,1633.0,35401.0,711317.0
2020-08-04,US_AL,1041.0,33.0,0.0,8172.0,93702.0,1666.0,35401.0,719489.0
2020-08-05,US_AL,952.0,29.0,2522.0,5093.0,94654.0,1695.0,37923.0,724582.0
2020-08-06,US_AL,1938.0,19.0,0.0,12012.0,96592.0,1714.0,37923.0,736594.0
2020-08-07,US_AL,1709.0,21.0,0.0,9348.0,98301.0,1735.0,37923.0,745942.0
2020-08-08,US_AL,86.0,0.0,0.0,0.0,98387.0,1735.0,37923.0,745942.0
2020-08-09,US_AL,2947.0,33.0,0.0,12910.0,101334.0,1768.0,37923.0,758852.0
2020-08-10,US_AL,1686.0,29.0,0.0,18085.0,103020.0,1797.0,37923.0,776937.0
2020-08-11,US_AL,831.0,50.0,0.0,2827.0,103851.0,1847.0,37923.0,779764.0
2020-08-12,US_AL,935.0,35.0,3600.0,12022.0,104786.0,1882.0,41523.0,791786.0
2020-08-13,US_AL,771.0,8.0,0.0,6715.0,105557.0,1890.0,41523.0,798501.0
2020-08-14,US_AL,752.0,3.0,0.0,22370.0,106309.0,1893.0,41523.0,820871.0
2020-08-15,US_AL,1271.0,3.0,0.0,11923.0,107580.0,1896.0,41523.0,832794.0
2020-08-16,US_AL,853.0,2.0,0.0,9276.0,108433.0,1898.0,41523.0,842070.0
2020-08-17,US_AL,571.0,27.0,0.0,6444.0,109004.0,1925.0,41523.0,848514.0
2020-08-18,US_AL,1357.0,11.0,0.0,15199.0,110361.0,1936.0,41523.0,863713.0
2020-08-19,US_AL,1117.0,8.0,0.0,16939.0,111478.0,1944.0,41523.0,880652.0
2020-08-20,US_AL,971.0,30.0,3161.0,11161.0,112449.0,1974.0,44684.0,891813.0
2020-08-21,US_AL,321.0,16.0,0.0,0.0,112770.0,1990.0,44684.0,891813.0
2020-08-22,US_AL,1762.0,21.0,0.0,19503.0,114532.0,2011.0,44684.0,911316.0
2020-08-23,US_AL,528.0,2.0,0.0,5387.0,115060.0,2013.0,44684.0,916703.0
2020-08-24,US_AL,1650.0,11.0,0.0,-339.0,116710.0,2024.0,44684.0,916364.0
2020-08-25,US_AL,532.0,13.0,0.0,4625.0,117242.0,2037.0,44684.0,920989.0
2020-08-26,US_AL,2012.0,8.0,3344.0,15568.0,119254.0,2045.0,48028.0,936557.0
2020-08-27,US_AL,1769.0,31.0,0.0,12023.0,121023.0,2076.0,48028.0,948580.0
2020-08-28,US_AL,1162.0,31.0,0.0,7821.0,122185.0,2107.0,48028.0,956401.0
2020-08-29,US_AL,1704.0,45.0,0.0,10812.0,123889.0,2152.0,48028.0,967213.0
2020-08-30,US_AL,1346.0,10.0,0.0,5070.0,125235.0,2162.0,48028.0,972283.0
2020-08-31,US_AL,823.0,20.0,0.0,4098.0,126058.0,2182.0,48028.0,976381.0
2020-09-01,US_AL,1558.0,18.0,0.0,-26943.0,127616.0,2200.0,48028.0,949438.0
2020-09-02,US_AL,623.0,17.0,3126.0,4776.0,128239.0,2217.0,51154.0,954214.0
2020-09-03,US_AL,1046.0,16.0,0.0,1076.0,129285.0,2233.0,51154.0,955290.0
2020-09-04,US_AL,1108.0,33.0,0.0,4019.0,130393.0,2266.0,51154.0,959309.0
2020-09-05,US_AL,1410.0,9.0,0.0,7188.0,131803.0,2275.0,51154.0,966497.0
2020-09-06,US_AL,511.0,1.0,0.0,6312.0,132314.0,2276.0,51154.0,972809.0
2020-09-07,US_AL,659.0,0.0,0.0,3687.0,132973.0,2276.0,51154.0,976496.0
2020-09-08,US_AL,633.0,1.0,0.0,4172.0,133606.0,2277.0,51154.0,980668.0
2020-09-09,US_AL,811.0,8.0,3069.0,5894.0,134417.0,2285.0,54223.0,986562.0
2020-09-10,US_AL,1148.0,16.0,0.0,6878.0,135565.0,2301.0,54223.0,993440.0
2020-09-11,US_AL,1138.0,32.0,0.0,4876.0,136703.0,2333.0,54223.0,998316.0
2020-09-12,US_AL,943.0,17.0,0.0,5230.0,137646.0,2350.0,54223.0,1003546.0
2020-09-13,US_AL,1109.0,1.0,0.0,6681.0,138755.0,2351.0,54223.0,1010227.0
2020-09-14,US_AL,704.0,4.0,0.0,4164.0,139459.0,2355.0,54223.0,1014391.0
2020-09-15,US_AL,701.0,32.0,0.0,5232.0,140160.0,2387.0,54223.0,1019623.0
2020-09-16,US_AL,927.0,5.0,7009.0,7584.0,141087.0,2392.0,61232.0,1027207.0
2020-09-17,US_AL,670.0,9.0,0.0,4046.0,141757.0,2401.0,61232.0,1031253.0
2020-09-18,US_AL,1106.0,27.0,0.0,7757.0,142863.0,2428.0,61232.0,1039010.0
2020-09-19,US_AL,1301.0,9.0,0.0,9412.0,144164.0,2437.0,61232.0,1048422.0
2020-09-20,US_AL,798.0,0.0,0.0,5595.0,144962.0,2437.0,61232.0,1054017.0
2020-09-21,US_AL,818.0,2.0,0.0,5500.0,145780.0,2439.0,61232.0,1059517.0
2020-09-22,US_AL,804.0,18.0,0.0,6036.0,146584.0,2457.0,61232.0,1065553.0
2020-09-23,US_AL,569.0,31.0,3351.0,5350.0,147153.0,2488.0,64583.0,1070903.0
2020-09-24,US_AL,1053.0,18.0,0.0,7277.0,148206.0,2506.0,64583.0,1078180.0
2020-09-25,US_AL,2452.0,-15.0,0.0,19415.0,150658.0,2491.0,64583.0,1097595.0
2020-09-26,US_AL,933.0,10.0,0.0,7337.0,151591.0,2501.0,64583.0,1104932.0
2020-09-27,US_AL,730.0,0.0,0.0,6307.0,152321.0,2501.0,64583.0,1111239.0
2020-09-28,US_AL,662.0,0.0,0.0,5107.0,152983.0,2501.0,64583.0,1116346.0
2020-09-29,US_AL,571.0,16.0,0.0,3366.0,153554.0,2517.0,64583.0,1119712.0
2020-09-30,US_AL,1147.0,23.0,3365.0,12327.0,154701.0,2540.0,67948.0,1132039.0
2020-10-01,US_AL,1043.0,8.0,0.0,6693.0,155744.0,2548.0,67948.0,1138732.0
2020-10-02,US_AL,954.0,2.0,0.0,6869.0,156698.0,2550.0,67948.0,1145601.0
2020-10-03,US_AL,1682.0,8.0,0.0,10444.0,158380.0,2558.0,67948.0,1156045.0
2020-10-04,US_AL,789.0,0.0,0.0,6473.0,159169.0,2558.0,67948.0,1162518.0
2020-10-05,US_AL,544.0,1.0,0.0,4995.0,159713.0,2559.0,67948.0,1167513.0
2020-10-06,US_AL,764.0,21.0,0.0,5334.0,160477.0,2580.0,67948.0,1172847.0
2020-10-07,US_AL,941.0,21.0,0.0,7971.0,161418.0,2601.0,67948.0,1180818.0
2020-10-08,US_AL,557.0,36.0,3292.0,3892.0,161975.0,2637.0,71240.0,1184710.0
2020-10-09,US_AL,1490.0,16.0,0.0,11742.0,163465.0,2653.0,71240.0,1196452.0
2020-10-10,US_AL,1061.0,11.0,0.0,7868.0,164526.0,2664.0,71240.0,1204320.0
2020-10-11,US_AL,816.0,0.0,0.0,5687.0,165342.0,2664.0,71240.0,1210007.0
2020-10-12,US_AL,734.0,1.0,0.0,4603.0,166076.0,2665.0,71240.0,1214610.0
2020-10-13,US_AL,1117.0,0.0,0.0,6597.0,167193.0,2665.0,71240.0,1221207.0
2020-10-14,US_AL,784.0,41.0,2998.0,5014.0,167977.0,2706.0,74238.0,1226221.0
2020-10-15,US_AL,1185.0,50.0,0.0,7853.0,169162.0,2756.0,74238.0,1234074.0
2020-10-16,US_AL,1212.0,30.0,0.0,7108.0,170374.0,2786.0,74238.0,1241182.0
2020-10-17,US_AL,1288.0,2.0,0.0,7613.0,171662.0,2788.0,74238.0,1248795.0
2020-10-18,US_AL,964.0,0.0,0.0,5101.0,172626.0,2788.0,74238.0,1253896.0
2020-10-19,US_AL,859.0,1.0,0.0,6204.0,173485.0,2789.0,74238.0,1260100.0
2020-10-20,US_AL,1043.0,16.0,0.0,5475.0,174528.0,2805.0,74238.0,1265575.0
2020-10-21,US_AL,1146.0,23.0,201.0,7948.0,175674.0,2828.0,74439.0,1273523.0
2020-10-22,US_AL,1390.0,15.0,0.0,7172.0,177064.0,2843.0,74439.0,1280695.0
2020-10-23,US_AL,3852.0,16.0,0.0,9078.0,180916.0,2859.0,74439.0,1289773.0
2020-10-24,US_AL,2360.0,7.0,0.0,6095.0,183276.0,2866.0,74439.0,1295868.0
2020-10-25,US_AL,1079.0,0.0,0.0,6798.0,184355.0,2866.0,74439.0,1302666.0
2020-10-26,US_AL,967.0,0.0,0.0,5028.0,185322.0,2866.0,74439.0,1307694.0
2020-10-27,US_AL,1115.0,26.0,0.0,5193.0,186437.0,2892.0,74439.0,1312887.0
2020-10-28,US_AL,1269.0,19.0,0.0,7419.0,187706.0,2911.0,74439.0,1320306.0
2020-10-29,US_AL,1443.0,3.0,6566.0,7129.0,189149.0,2914.0,81005.0,1327435.0
2020-10-30,US_AL,1347.0,18.0,0.0,8254.0,190496.0,2932.0,81005.0,1335689.0
2020-10-31,US_AL,1789.0,35.0,0.0,10564.0,192285.0,2967.0,81005.0,1346253.0
2020-11-01,US_AL,1700.0,6.0,0.0,6327.0,193985.0,2973.0,81005.0,1352580.0
2020-11-02,US_AL,907.0,0.0,0.0,3840.0,194892.0,2973.0,81005.0,1356420.0
2020-11-03,US_AL,1037.0,14.0,0.0,6629.0,195929.0,2987.0,81005.0,1363049.0
2020-11-04,US_AL,1848.0,19.0,3466.0,8563.0,197777.0,3006.0,84471.0,1371612.0
2020-11-05,US_AL,1381.0,20.0,0.0,7495.0,199158.0,3026.0,84471.0,1379107.0
2020-11-06,US_AL,1556.0,23.0,0.0,8341.0,200714.0,3049.0,84471.0,1387448.0
2020-11-07,US_AL,1768.0,33.0,0.0,8920.0,202482.0,3082.0,84471.0,1396368.0
2020-11-08,US_AL,1205.0,2.0,0.0,6323.0,203687.0,3084.0,84471.0,1402691.0
2020-11-09,US_AL,1170.0,0.0,0.0,4138.0,204857.0,3084.0,84471.0,1406829.0
2020-11-10,US_AL,1710.0,36.0,0.0,-690.0,206567.0,3120.0,84471.0,1406139.0
2020-11-11,US_AL,2070.0,81.0,0.0,15451.0,208637.0,3201.0,84471.0,1421590.0
2020-11-12,US_AL,2000.0,12.0,3567.0,0.0,210637.0,3213.0,88038.0,1421590.0
2020-11-13,US_AL,2980.0,18.0,0.0,19285.0,213617.0,3231.0,88038.0,1440875.0
2020-11-14,US_AL,2226.0,15.0,0.0,12280.0,215843.0,3246.0,88038.0,1453155.0
2020-11-15,US_AL,1979.0,2.0,0.0,6251.0,217822.0,3248.0,88038.0,1459406.0
2020-11-16,US_AL,1410.0,1.0,0.0,7197.0,219232.0,3249.0,88038.0,1466603.0
2020-11-17,US_AL,1616.0,52.0,0.0,6943.0,220848.0,3301.0,88038.0,1473546.0
2020-11-18,US_AL,2638.0,46.0,0.0,8122.0,223486.0,3347.0,88038.0,1481668.0
2020-11-19,US_AL,2424.0,72.0,2664.0,15049.0,225910.0,3419.0,90702.0,1496717.0
2020-11-20,US_AL,2463.0,32.0,0.0,11495.0,228373.0,3451.0,90702.0,1508212.0
2020-11-21,US_AL,2335.0,6.0,0.0,9974.0,230708.0,3457.0,90702.0,1518186.0
2020-11-22,US_AL,1798.0,0.0,0.0,7200.0,232506.0,3457.0,90702.0,1525386.0
2020-11-23,US_AL,1574.0,2.0,0.0,8242.0,234080.0,3459.0,90702.0,1533628.0
2020-11-24,US_AL,2785.0,13.0,0.0,11237.0,236865.0,3472.0,90702.0,1544865.0
2020-11-25,US_AL,2453.0,60.0,71244.0,8722.0,239318.0,3532.0,161946.0,1553587.0
2020-11-26,US_AL,2639.0,40.0,0.0,9355.0,241957.0,3572.0,161946.0,1562942.0
